client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,Age,Cluster
C1740,1,Ashley,Alexander,1951-09-15,0,9,8,0,5,1,2,75,1
C1741,1,Alexander,Wright,1976-04-18,1,9,50,0,5,0,2,50,1
C1742,0,Crestwood,Co,1988-08-14,0,9,8,0,5,0,0,38,0
C1743,1,Linda,Bell,1946-07-26,0,1,13,0,1,0,1,80,2
C1744,1,Brian,Green,1961-11-16,1,7,21,1,1,0,2,65,0
C1745,1,Ann,Sanders,1976-06-21,0,9,8,0,1,0,2,50,1
C1746,1,Jennifer,Cox,1959-06-14,0,1,13,0,3,0,2,67,2
C1747,1,Bryan,Flores,1965-02-19,1,9,11,0,5,0,1,61,1
C1748,1,Albert,Jones,1950-11-11,1,9,8,0,4,1,2,76,1
C1749,1,Brandon,Moore,1956-05-27,1,9,8,0,3,0,2,70,1
C1750,0,Stratos,Co,1991-01-12,1,9,11,0,3,0,2,35,0
C1751,1,Christine,Scott,1955-02-28,0,9,35,0,5,0,2,71,1
C1752,1,Jonathan,Cook,1980-02-06,1,9,8,1,1,1,2,46,0
C1753,1,Arthur,Peterson,1945-12-18,1,9,15,1,3,1,2,81,0
C1754,1,Frank,Gray,1995-11-11,1,9,50,0,2,1,2,31,1
C1755,1,Mark,Griffin,1998-08-26,1,9,25,0,1,1,2,28,1
C1756,1,Daniel,Cook,1990-03-21,1,9,48,0,1,0,2,36,1
C1757,1,Brian,Hayes,1985-07-01,1,5,3,0,3,0,1,41,2
C1758,1,Carl,Pierce,1985-01-14,1,9,37,1,4,1,0,41,0
C1759,1,Jose,Stone,1974-10-10,1,9,8,1,1,0,2,52,0
C1760,1,Mary,Harris,1975-10-07,0,1,7,0,2,0,2,51,2
C1761,1,Nicholas,Thompson,1955-01-08,1,9,53,0,1,0,2,71,1
C1762,1,Larry,Harris,1964-01-21,1,9,50,0,1,0,2,62,1
C1763,1,Kimberly,Young,1954-11-26,0,9,27,0,3,0,2,72,1
C1764,1,Kelly,Baker,1946-11-05,0,9,25,0,2,0,0,80,1
C1765,1,Pamela,Reyes,1997-05-01,0,9,11,0,1,1,1,29,1
C1766,1,Sharon,Bennett,1993-05-05,0,9,8,0,4,0,2,33,1
C1767,1,Joe,Sanders,1978-05-21,1,9,11,0,3,0,2,48,1
C1768,1,Cynthia,Hughes,1943-03-01,0,7,42,0,4,0,2,83,1
C1769,0,Forsyte,Co,1985-10-22,1,9,37,0,1,1,1,41,0
C1770,1,Betty,Parker,1945-11-17,0,9,53,0,1,1,0,81,1
C1771,0,Atlas,Co,1975-06-22,1,9,15,0,3,1,1,51,0
C1772,0,Forsyte,Co,1975-01-13,0,2,0,1,5,1,0,51,2
C1773,1,Kenneth,Williams,1980-12-25,1,9,25,1,3,1,0,46,0
C1774,1,Frank,James,1984-12-26,1,9,37,0,4,0,0,42,1
C1775,1,Betty,Howard,1970-10-07,0,9,8,0,3,0,0,56,1
C1776,1,Martha,Mitchell,1973-09-01,0,4,34,0,1,0,2,53,2
C1777,1,Jason,Long,1974-09-24,1,9,8,1,5,0,1,52,0
C1778,1,Jeffrey,Cox,1994-01-09,1,9,15,1,4,1,2,32,0
C1779,1,Sharon,Thomas,1979-04-20,0,9,8,0,5,0,1,47,1
C1780,1,Richard,Patterson,1956-05-18,1,9,48,1,1,0,2,70,0
C1781,1,Betty,Thomas,1968-10-08,0,9,8,0,4,0,2,58,1
C1782,1,Ann,King,1999-12-04,0,8,12,1,1,0,2,27,0
C1783,1,Jacob,Garcia,1954-03-07,1,9,8,0,3,0,2,72,1
C1784,1,Albert,Moore,1998-02-24,1,0,54,0,3,0,1,28,2
C1785,1,Lauren,Allen,1956-02-27,0,9,11,0,1,1,2,70,1
C1786,1,Adam,White,1995-03-07,1,9,8,0,1,0,2,31,1
C1787,1,Stephen,Flores,1955-09-22,1,9,15,1,5,0,0,71,0
C1788,1,Zachary,James,1989-10-27,1,9,8,0,3,0,2,37,1
C1789,1,Edward,Brooks,1982-07-25,1,9,11,0,5,1,0,44,1
C1790,1,Jacob,Hansen,1940-02-18,1,9,25,1,5,0,1,86,0
C1791,1,Gerald,Scott,1966-04-26,1,9,8,0,5,0,0,60,1
C1792,1,Terry,Pierce,1995-06-17,1,9,8,0,3,0,0,31,1
C1793,1,Richard,James,1969-04-05,1,9,48,1,1,0,2,57,0
C1794,1,Douglas,Chavez,1995-12-25,1,9,11,0,3,0,2,31,1
C1795,1,William,Brown,1945-12-01,1,9,8,0,5,1,2,81,1
C1796,1,Betty,Hughes,1950-09-21,0,9,8,1,5,1,1,76,0
C1797,1,Katherine,Howard,1957-02-26,0,9,37,0,3,1,2,69,1
C1798,1,Bryan,Peterson,1966-08-10,1,9,1,1,1,1,2,60,0
C1799,1,Cheryl,Freeman,1950-01-11,0,9,11,0,5,0,0,76,1
C1800,1,James,Campbell,1944-04-13,1,9,37,0,1,0,1,82,1
C1801,1,Jose,Howard,1964-02-08,1,9,8,0,5,1,2,62,1
C1802,1,Jack,Morris,1948-03-26,1,9,25,1,1,0,1,78,0
C1803,1,Susan,Bennett,1987-04-14,0,2,40,1,5,0,0,39,2
C1804,1,Albert,Kim,1989-03-03,1,9,8,0,1,0,2,37,1
C1805,1,Austin,Kim,1953-01-09,1,8,31,1,3,0,2,73,0
C1806,1,Martha,Turner,1967-04-13,0,0,26,1,2,0,0,59,2
C1807,1,Angela,Allen,1957-02-05,0,4,6,0,5,0,2,69,2
C1808,1,Victoria,Stewart,1990-01-08,0,9,53,1,2,0,1,36,0
C1809,1,Laura,White,1981-05-03,0,9,27,0,4,1,0,45,1
C1810,1,Maria,Collins,1945-01-06,0,9,47,0,3,0,0,81,1
C1811,1,Stephanie,Williams,1958-02-16,0,9,8,0,3,1,0,68,1
C1812,1,Ryan,White,1977-04-18,1,4,38,0,5,1,2,49,2
C1813,1,Walter,Jordan,1947-12-02,1,5,16,1,3,1,2,79,0
C1814,1,Scott,Roberts,1987-04-07,1,3,29,0,2,0,2,39,2
C1815,1,Aaron,Carter,1949-03-26,1,9,8,0,5,0,0,77,1
C1816,1,Sean,Miller,1962-04-08,1,2,40,0,2,0,2,64,2
C1817,1,Cynthia,Garcia,1944-07-28,0,9,50,0,1,0,0,82,1
C1818,1,Christine,Wood,1994-08-17,0,9,53,1,5,1,2,32,0
C1819,1,William,Brown,1963-02-11,1,7,21,0,1,0,2,63,1
C1820,1,Nicholas,Howard,1979-08-21,1,4,38,0,3,0,2,47,2
C1821,1,Adam,Smith,1944-10-22,1,9,25,0,5,0,2,82,1
C1822,1,Frank,Weaver,1996-02-28,1,9,37,1,5,1,2,30,0
C1823,1,Jacob,Watson,1967-08-11,1,9,37,0,4,1,2,59,1
C1824,1,Jeffrey,Weaver,1962-09-05,1,9,8,0,3,0,2,64,1
C1825,1,Eric,Jones,1956-12-28,1,6,33,0,2,0,0,70,1
C1826,1,Jack,Williams,1951-06-08,1,9,35,0,4,0,1,75,1
C1827,1,Donald,Thompson,1973-01-02,1,9,27,0,5,1,2,53,1
C1828,1,William,Wood,1991-11-15,1,9,8,1,2,1,2,35,0
C1829,1,Rachel,Ward,1997-07-17,0,9,8,0,5,1,0,29,1
C1830,1,Virginia,Owens,1959-03-20,0,9,1,0,3,0,2,67,1
C1831,1,Janice,Smith,1950-09-15,0,7,46,0,3,0,2,76,1
C1832,1,Henry,Garcia,1987-04-21,1,9,37,1,1,1,2,39,0
C1833,1,Jennifer,Weaver,1948-01-17,0,9,1,1,1,1,2,78,0
C1834,1,Zachary,Phillips,1963-03-13,1,1,13,1,5,0,0,63,2
C1835,1,Nicole,Pierce,1959-10-25,0,2,0,1,4,1,0,67,2
C1836,1,Judy,Wood,1960-10-08,0,9,8,1,1,1,2,66,0
C1837,1,Julia,Freeman,1950-04-06,0,9,8,0,2,1,1,76,1
C1838,1,Joyce,Morales,1965-01-14,0,2,0,1,1,0,0,61,2
C1839,1,Kyle,Gray,1943-01-21,1,9,8,1,2,0,0,83,0
C1840,1,Gerald,Weaver,1986-06-22,1,8,12,1,3,0,2,40,0
C1841,1,Austin,Williams,1947-05-27,1,9,27,0,4,0,2,79,1
C1842,0,Rexon,Co,1978-10-08,1,2,0,0,3,1,0,48,2
C1843,1,Jose,Stone,1952-06-18,1,5,17,0,4,0,2,74,2
C1844,1,Grace,Howard,1978-07-21,0,9,35,0,1,0,0,48,1
C1845,1,Joshua,Green,1949-09-11,1,9,8,1,1,1,2,77,0
C1846,1,Sara,Allen,1985-10-26,0,7,32,0,5,1,0,41,1
C1847,1,Brian,Griffin,1952-04-01,1,9,48,0,4,0,2,74,1
C1848,1,Sarah,Davis,1993-07-17,0,9,8,0,2,0,2,33,1
C1849,1,Joseph,Wilson,1976-09-02,1,2,0,1,3,1,2,50,2
C1850,1,Gregory,Miller,1971-07-25,1,9,27,1,5,1,0,55,0
C1851,1,Kimberly,Miller,1954-06-08,0,8,12,0,3,1,0,72,1
C1852,1,Julie,Hall,1997-12-15,0,9,50,0,4,0,2,29,1
C1853,1,Jennifer,Owens,1949-02-24,0,9,50,1,4,0,2,77,0
C1854,0,Rexon,Co,1960-03-23,1,4,18,1,1,0,1,66,0
C1855,1,Gloria,Hansen,1984-02-07,0,9,8,0,2,1,2,42,1
C1856,0,Altira,Co,1994-05-24,1,9,50,0,2,0,2,32,0
C1857,1,Walter,Johnson,1987-03-22,1,9,8,1,2,1,2,39,0
C1858,1,Amy,Hayes,1958-06-05,0,9,11,0,5,0,2,68,1
C1859,1,Zachary,Taylor,1943-11-18,1,9,8,0,5,1,1,83,1
C1860,0,Caldera,Co,1970-07-17,0,9,8,0,4,1,0,56,0
C1861,1,Nathan,Evans,1982-01-08,1,9,8,1,3,1,2,44,0
C1862,1,Joshua,Long,1953-08-22,1,9,8,0,1,1,2,73,1
C1863,1,Megan,Hansen,1948-03-04,0,8,43,0,3,0,2,78,1
C1864,1,Hannah,Weaver,1972-04-25,0,9,27,0,5,1,2,54,1
C1865,1,Sean,Rogers,1974-01-11,1,9,1,1,4,0,2,52,0
C1866,1,Joyce,Martin,1971-08-23,0,9,25,0,2,0,0,55,1
C1867,1,Robert,Richardson,1952-01-13,1,9,8,0,2,1,2,74,1
C1868,1,Michelle,Thomas,1975-11-28,0,8,51,0,1,0,2,51,1
C1869,1,Margaret,Campbell,1975-10-05,0,6,33,0,5,0,1,51,1
C1870,1,Lawrence,Moore,1980-10-13,1,9,53,1,1,0,0,46,0
C1871,1,Amy,Reyes,1961-10-18,0,9,47,0,1,1,2,65,1
C1872,1,Raymond,Jones,1940-10-23,1,6,23,0,5,0,1,86,1
C1873,1,Cheryl,Collins,1959-03-10,0,2,5,0,5,0,0,67,2
C1874,1,Justin,Cooper,1972-11-18,1,9,11,1,1,0,0,54,0
C1875,1,Melissa,Roberts,1943-09-13,0,9,25,0,2,0,1,83,1
C1876,0,Bravada,Co,1981-03-17,1,9,35,1,4,1,2,45,0
C1877,1,Walter,Bryant,1961-09-16,1,9,1,0,5,0,0,65,1
C1878,1,Paul,Rogers,1967-10-07,1,9,53,0,5,0,0,59,1
C1879,1,Deborah,Roberts,1977-01-23,0,9,27,0,3,0,2,49,1
C1880,1,Joan,Morales,1998-01-22,0,9,8,0,5,1,1,28,1
C1881,1,Brenda,Phillips,1989-09-13,0,9,37,0,2,1,2,37,1
C1882,1,Deborah,Turner,1960-03-22,0,9,50,1,3,0,2,66,0
C1883,1,Sean,Peterson,1941-02-11,1,9,8,0,1,0,0,85,1
C1884,1,Terry,Bell,1954-08-06,1,9,25,0,5,1,2,72,1
C1885,1,Ryan,Bell,1967-10-26,1,5,16,0,1,1,0,59,2
C1886,1,Maria,Richardson,1999-11-16,0,9,8,0,5,0,2,27,1
C1887,1,Emma,Campbell,1986-01-07,0,9,37,1,1,0,0,40,0
C1888,1,Donald,Griffin,1962-08-06,1,9,8,0,3,0,2,64,1
C1889,1,Matthew,Richardson,1987-07-10,1,9,8,0,4,1,2,39,1
C1890,1,Mark,Nelson,1954-03-12,1,2,36,0,4,0,1,72,2
C1891,1,Gary,James,1972-06-02,1,9,37,0,2,0,0,54,1
C1892,1,Nancy,Jones,1951-06-06,0,9,25,1,5,1,0,75,0
C1893,1,Ann,Davis,1962-12-27,0,9,53,0,1,1,2,64,1
C1894,1,Joyce,Hall,1944-03-11,0,9,47,1,4,0,2,82,0
C1895,0,Caldera,Co,1969-01-07,1,9,25,1,4,0,0,57,0
C1896,1,Andrew,Bryant,1955-06-17,1,9,50,1,3,0,0,71,0
C1897,1,Catherine,Rogers,1950-12-27,0,2,36,0,2,0,2,76,2
C1898,1,Daniel,James,1979-01-05,1,9,27,0,1,1,2,47,1
C1899,1,Joe,Mitchell,1996-04-05,1,8,12,0,3,0,2,30,1
C1900,1,Rachel,Griffin,1998-09-07,0,8,12,1,4,0,1,28,0
C1901,1,Justin,Stewart,1982-09-17,1,2,5,0,4,0,0,44,2
C1902,0,Grandis,Co,1980-11-09,1,9,11,1,2,0,0,46,0
C1903,1,Nicole,Bennett,1991-12-01,0,9,25,0,2,0,2,35,1
C1904,1,Christian,Nelson,1949-03-23,1,9,47,0,2,1,2,77,1
C1905,1,James,Morris,1961-02-02,1,9,50,0,1,0,2,65,1
C1906,1,Michelle,Adams,1955-09-15,0,9,8,0,2,0,0,71,1
C1907,1,Kyle,Wright,1950-03-12,1,9,11,0,3,0,2,76,1
C1908,1,Andrea,Moore,1976-03-28,0,9,8,0,2,0,2,50,1
C1909,1,Heather,Pierce,1985-12-04,0,9,8,1,2,0,0,41,0
C1910,0,Telnox,Co,1985-10-04,1,9,8,0,2,1,0,41,0
C1911,1,Noah,Murray,1989-01-11,1,9,8,0,5,0,0,37,1
C1912,1,Amanda,Jackson,1954-07-26,0,9,48,1,1,0,2,72,0
C1913,1,Gary,King,1980-11-12,1,4,38,0,5,0,2,46,2
C1914,1,Brenda,Gray,1993-08-24,0,8,43,0,4,1,2,33,1
C1915,1,Angela,Williams,1964-06-09,0,9,1,1,4,0,1,62,0
C1916,1,Zachary,Weaver,1948-10-15,1,9,8,1,2,0,2,78,0
C1917,1,Angela,Montgomery,1971-09-16,0,0,26,0,2,0,1,55,2
C1918,1,Dorothy,Murray,1940-09-17,0,9,8,0,1,0,1,86,1
C1919,0,Vantage,Co,1968-01-19,0,9,25,1,1,0,2,58,0
C1920,1,Jonathan,Pierce,1969-10-26,1,5,30,0,5,0,0,57,2
C1921,1,Carolyn,Adams,1956-12-24,0,4,38,0,5,0,2,70,2
C1922,1,Jessica,Garcia,1988-01-09,0,9,8,0,1,0,0,38,1
C1923,1,Sarah,Cooper,1947-03-07,0,6,19,1,1,1,1,79,0
C1924,1,Joe,Cooper,1958-01-03,1,9,8,0,3,0,1,68,1
C1925,1,Jordan,Baker,1942-01-19,1,9,11,0,2,0,0,84,1
C1926,1,Joshua,Watson,1997-11-05,1,6,39,0,1,1,2,29,1
C1927,1,Victoria,Long,1952-11-05,0,9,8,1,1,1,2,74,0
C1928,1,Paul,Scott,1998-02-20,1,0,26,0,4,1,1,28,2
C1929,1,Angela,Baker,1941-10-24,0,6,19,0,1,1,0,85,1
C1930,1,Rachel,Adams,1966-01-22,0,9,11,1,3,0,0,60,0
C1931,1,Melissa,Jackson,1995-05-01,0,9,48,0,5,1,2,31,1
C1932,1,Dorothy,Allen,1962-05-13,0,9,8,1,2,0,2,64,0
C1933,0,Oasis,Co,1994-04-05,0,0,41,0,1,0,1,32,2
C1934,1,Noah,Montgomery,1978-03-25,1,4,18,1,4,1,1,48,2
C1935,1,Ashley,Young,1983-04-14,0,9,1,0,5,0,2,43,1
C1936,1,Jeffrey,Brown,1984-02-24,1,7,21,0,1,1,0,42,1
C1937,1,Ashley,Richardson,1961-03-16,0,9,1,0,3,1,2,65,1
C1938,1,Peter,Anderson,1973-07-28,1,2,40,0,4,1,2,53,2
C1939,1,Gloria,White,1979-06-09,0,9,14,1,1,1,0,47,0
C1940,1,Barbara,Turner,1997-02-01,0,2,22,0,4,0,0,29,2
C1941,1,Maria,James,1943-05-20,0,9,25,0,5,0,1,83,1
C1942,0,Stratos,Co,1984-11-10,0,9,25,0,2,1,0,42,0
C1943,1,Eric,Long,1973-01-04,1,9,1,0,1,0,2,53,1
C1944,1,Henry,Pierce,1986-02-15,1,9,8,1,1,0,2,40,0
C1945,1,Sean,Johnson,1967-02-26,1,6,23,1,3,0,2,59,0
C1946,1,Mark,Bell,1955-01-15,1,9,8,0,1,0,0,71,1
C1947,1,Walter,Mitchell,1979-02-02,1,9,25,0,3,0,2,47,1
C1948,1,Melissa,Harris,1955-04-01,0,9,1,0,2,0,0,71,1
C1949,1,Christina,James,1955-07-20,0,9,11,0,2,1,0,71,1
C1950,1,Edward,Weaver,1975-03-27,1,9,35,0,4,0,0,51,1
C1951,1,Alexander,Murray,1996-09-08,1,9,48,0,1,1,2,30,1
C1952,0,Optima,Co,1992-05-06,1,9,25,0,3,0,0,34,0
C1953,1,Donald,Miller,1972-10-16,1,5,3,0,1,1,2,54,2
C1954,1,Judy,Roberts,1966-09-03,0,0,54,1,3,0,2,60,2
C1955,1,Benjamin,Wright,1998-05-20,1,2,40,0,1,0,2,28,2
C1956,1,Julie,Weaver,1967-08-21,0,9,37,0,2,0,0,59,1
C1957,1,Adam,Howard,1962-09-24,1,9,8,0,4,1,2,64,1
C1958,1,Susan,Foster,1970-10-09,0,9,8,0,3,0,2,56,1
C1959,1,Judy,Morales,1942-02-20,0,9,47,0,1,0,2,84,1
C1960,1,Dorothy,Brown,1987-08-02,0,9,11,0,2,1,2,39,1
C1961,1,William,Campbell,1994-09-26,1,9,8,0,5,0,0,32,1
C1962,1,Kimberly,Harris,1995-08-01,0,6,39,0,5,0,0,31,1
C1963,0,Terova,Co,1968-03-01,1,9,47,0,5,0,2,58,0
C1964,1,Kevin,Martin,1972-06-17,1,9,50,0,5,0,0,54,1
C1965,1,Sean,Wright,1997-01-09,1,9,8,0,4,0,0,29,1
C1966,1,Ronald,Howard,1964-02-10,1,2,5,0,1,0,0,62,2
C1967,1,Roger,Bryant,1957-10-09,1,9,37,1,4,0,0,69,0
C1968,1,Judy,Griffin,1958-11-02,0,9,8,1,3,1,1,68,0
C1969,1,Jesse,James,1993-06-14,1,9,11,1,2,1,0,33,0
C1970,1,Raymond,Howard,1978-02-25,1,9,1,1,4,1,2,48,0
C1971,1,Emma,Jordan,1976-07-18,0,9,50,0,5,0,2,50,1
C1972,1,Carol,Wilson,1972-01-05,0,9,8,0,4,1,2,54,1
C1973,0,Oasis,Co,1993-09-13,1,9,53,0,4,1,0,33,0
C1974,1,Keith,Peterson,1950-04-09,1,9,25,0,5,1,0,76,1
C1975,1,Dorothy,Campbell,1975-08-05,0,1,52,0,4,0,0,51,2
C1976,1,Albert,Wilson,1995-05-03,1,9,14,0,5,0,1,31,1
C1977,1,Jason,Bennett,1994-04-07,1,9,50,0,1,0,2,32,1
C1978,0,Summit,Co,1967-02-06,0,9,8,1,5,1,2,59,0
C1979,1,Brian,Richardson,1942-05-25,1,9,11,0,3,1,0,84,1
C1980,1,Barbara,Green,1956-05-09,0,9,47,1,4,0,2,70,0
C1981,1,Sarah,Flores,1992-12-09,0,2,40,0,5,0,0,34,2
C1982,1,Jose,Long,1947-09-05,1,9,8,0,4,1,2,79,1
C1983,1,Ryan,Reed,1961-03-13,1,8,31,0,3,0,2,65,1
C1984,1,Jesse,Watson,1956-10-18,1,9,8,0,4,0,2,70,1
C1985,1,Gregory,Bell,1963-05-11,1,8,43,0,1,1,0,63,1
C1986,1,Thomas,Griffin,1977-04-23,1,9,27,1,1,0,2,49,0
C1987,1,Douglas,Davis,1986-10-18,1,1,52,1,5,0,2,40,2
C1988,1,Henry,Thompson,1994-09-19,1,9,8,0,5,1,2,32,1
C1989,1,William,Montgomery,1959-11-19,1,9,47,0,3,0,0,67,1
C1990,1,Scott,Howard,1976-11-28,1,9,47,1,5,0,0,50,0
C1991,1,Susan,Reed,1950-07-09,0,9,8,0,3,0,2,76,1
C1992,1,Rachel,Hansen,1943-01-19,0,9,47,0,3,1,2,83,1
C1993,1,Douglas,Thompson,1985-06-09,1,9,27,0,2,0,2,41,1
C1994,1,Nicole,Miller,1994-07-21,0,9,37,1,3,1,2,32,0
C1995,1,Michelle,Scott,1993-03-05,0,9,8,1,4,0,0,33,0
C1996,1,Samantha,Brooks,1992-06-20,0,9,25,0,1,1,2,34,1
C1997,1,Matthew,Cox,1942-09-27,1,9,1,0,4,1,2,84,1
C1998,1,Mark,Patterson,1963-09-13,1,9,50,0,5,1,2,63,1
C1999,1,Lawrence,Montgomery,1944-06-15,1,9,35,0,4,1,1,82,1
C2000,1,Amanda,James,1996-03-24,0,9,15,0,1,1,0,30,1
